cities,methane,methane_end,methane_start,carbonmonoxide,carbonmonoxide_end,carbonmonoxide_start,ozone,ozone_end,ozone_start,nitrogendioxide,nitrogendioxide_end,nitrogendioxide_start
Mexico City,,,,0.02827191,2019-04-16T16:31:52.372000Z,2019-04-16T16:31:52.372000Z,0.121991791,2020-10-25T18:08:54.360000Z,2020-10-25T18:08:54.360000Z,5.36E-05,2020-08-17T19:02:23.367000Z,2020-08-17T19:02:23.367000Z
Mexico City,,,,0.027798755,2020-06-06T16:13:06.326000Z,2020-06-06T16:13:06.326000Z,0.116941165,2020-06-06T17:53:02.747000Z,2020-06-06T16:13:01.287000Z,3.18E-05,2019-09-03T19:46:31.199000Z,2019-09-03T18:06:34.777000Z
Mexico City,,,,0.02451092,2020-07-14T17:40:20.798000Z,2020-07-14T17:40:20.798000Z,0.115607314,2020-07-14T17:40:14.919000Z,2020-07-14T17:40:14.919000Z,1.50E-05,2019-05-02T18:31:41.956000Z,2019-05-02T18:31:41.956000Z
Mexico City,,,,0.038187332,2020-10-30T18:15:14.213000Z,2020-10-30T18:15:14.213000Z,0.129592955,2020-10-30T18:15:11.694000Z,2020-10-30T18:15:11.694000Z,2.73E-05,2019-02-11T17:32:07.501000Z,2019-02-11T17:32:07.501000Z
Mexico City,,,,0.018931676,2019-04-10T16:44:21.084000Z,2019-04-10T16:44:21.084000Z,0.112623796,2019-05-27T17:02:41.266000Z,2019-05-27T17:02:41.266000Z,1.24E-05,2019-03-19T17:56:53.926000Z,2019-03-19T17:56:53.926000Z
Mexico City,,,,0.024484528,2019-05-27T17:02:43.425000Z,2019-05-27T17:02:43.425000Z,0.113879465,2020-05-11T17:40:35.786000Z,2020-05-11T17:40:35.786000Z,2.65E-05,2020-08-14T18:18:47.286000Z,2020-08-14T18:18:47.286000Z
Mexico City,,,,0.024232168,2020-05-11T17:40:40.825000Z,2020-05-11T17:40:40.825000Z,0.120399579,2020-12-22T18:21:38.798000Z,2020-12-22T18:21:38.798000Z,-1.35E-06,2019-06-26T19:40:02.418000Z,2019-06-26T19:40:02.418000Z
Mexico City,,,,0.027718117,2021-03-17T18:27:53.963000Z,2021-03-17T18:27:53.963000Z,0.124125019,2020-11-23T17:25:22.890000Z,2020-11-23T17:25:22.890000Z,1.15E-05,2020-07-11T18:56:22.697000Z,2020-07-11T18:56:22.697000Z
Mexico City,,,,0.033055995,2020-12-22T18:21:42.157000Z,2020-12-22T18:21:42.157000Z,0.118086718,2021-05-13T18:18:51.105000Z,2021-05-13T18:18:51.105000Z,1.81E-05,2019-11-17T18:40:37.601000Z,2019-11-17T18:40:37.601000Z
Mexico City,,,,0.023110032,2020-11-23T17:25:27.089000Z,2020-11-23T17:25:27.089000Z,0.121424004,2020-09-06T19:27:26.357000Z,2020-09-06T19:27:26.357000Z,1.24E-05,2019-04-06T18:19:27.134000Z,2019-04-06T18:19:27.134000Z
Mexico City,,,,0.021952003,2021-05-13T18:18:56.144000Z,2021-05-13T18:18:56.144000Z,0.121814884,2019-08-20T17:08:47.313000Z,2019-08-20T17:08:47.313000Z,-3.89E-06,2020-01-30T18:53:21.853000Z,2020-01-30T17:13:19.188000Z
Mexico City,,,,0.037750497,2020-09-06T19:27:29.717000Z,2020-09-06T19:27:29.717000Z,0.11528042,2020-02-17T17:15:40.237000Z,2020-02-17T17:15:40.237000Z,1.53E-05,2021-04-21T18:31:25.938000Z,2021-04-21T18:31:25.938000Z
Mexico City,,,,0.042482954,2019-08-20T17:08:50.672000Z,2019-08-20T17:08:50.672000Z,0.115842856,2020-02-16T17:34:31.165000Z,2020-02-16T17:34:31.165000Z,2.70E-05,2020-08-18T18:43:38.029000Z,2020-08-18T18:43:38.029000Z
Mexico City,,,,0.027352143,2020-02-17T17:15:43.596000Z,2020-02-17T17:15:43.596000Z,0.126993001,2019-09-23T16:31:32.454000Z,2019-09-23T16:31:32.454000Z,1.68E-05,2019-04-05T18:38:05.519000Z,2019-04-05T18:38:05.519000Z
Mexico City,,,,0.032391854,2020-02-16T17:34:35.364000Z,2020-02-16T17:34:35.364000Z,0.116278812,2020-03-18T16:13:18.104000Z,2020-03-18T16:13:18.104000Z,3.10E-06,2019-04-07T19:40:41.001000Z,2019-04-07T19:40:41.001000Z
Mexico City,,,,0.044151746,2019-09-23T16:31:35.813000Z,2019-09-23T16:31:35.813000Z,0.115084827,2020-05-17T17:28:01.350000Z,2020-05-17T17:28:01.350000Z,4.17E-06,2019-11-27T18:53:15.038000Z,2019-11-27T17:13:13.211000Z
Mexico City,,,,0.032581814,2020-03-18T16:13:23.144000Z,2020-03-18T16:13:23.144000Z,0.117581248,2020-12-14T17:31:39.308000Z,2020-12-14T17:31:39.308000Z,1.40E-05,2019-05-21T19:15:15.426000Z,2019-05-21T19:15:15.426000Z
Mexico City,,,,0.023889076,2020-05-17T17:28:04.709000Z,2020-05-17T17:28:04.709000Z,0.117327973,2019-09-08T17:52:49.049000Z,2019-09-08T16:12:49.147000Z,1.33E-05,2021-02-27T17:25:25.063000Z,2021-02-27T17:25:25.063000Z
Mexico City,,,,0.022387924,2019-04-19T17:15:31.902000Z,2019-04-19T17:15:31.902000Z,0.119702421,2019-09-07T16:31:27.632000Z,2019-09-07T16:31:27.632000Z,1.99E-05,2019-08-17T18:25:07.506000Z,2019-08-17T18:25:07.506000Z
Mexico City,,,,0.027032759,2019-03-31T16:31:57.808000Z,2019-03-31T16:31:57.808000Z,0.117776036,2021-01-24T18:02:51.598000Z,2021-01-24T18:02:51.598000Z,8.92E-06,2020-05-15T18:25:33.171000Z,2020-05-15T18:25:33.171000Z
Mexico City,,,,0.041185282,2019-09-08T16:12:57.546000Z,2019-09-08T16:12:57.546000Z,0.113247797,2020-04-05T17:15:37.108000Z,2020-04-05T17:15:37.108000Z,1.23E-05,2019-04-12T19:46:56.244000Z,2019-04-12T18:06:57.904000Z
Mexico City,,,,0.03036561,2019-04-03T17:15:39.645000Z,2019-04-03T17:15:39.645000Z,0.123367071,2020-10-09T19:08:48.150000Z,2020-10-09T19:08:48.150000Z,1.53E-05,2020-11-25T18:27:52.217000Z,2020-11-25T18:27:52.217000Z
Mexico City,,,,0.044484142,2019-09-07T16:31:31.831000Z,2019-09-07T16:31:31.831000Z,0.116214655,2020-12-16T18:34:12.341000Z,2020-12-16T18:34:12.341000Z,1.88E-05,2019-06-08T18:37:37.846000Z,2019-06-08T18:37:37.846000Z
Mexico City,,,,0.027407162,2021-01-24T18:02:54.957000Z,2021-01-24T18:02:54.957000Z,0.115230151,2020-04-27T17:03:01.216000Z,2020-04-27T17:03:01.216000Z,1.18E-05,2019-12-02T17:19:25.806000Z,2019-12-02T17:19:25.806000Z
Mexico City,,,,0.030373197,2020-04-05T17:15:39.627000Z,2020-04-05T17:15:39.627000Z,0.112683252,2021-02-19T18:15:21.534000Z,2021-02-19T18:15:21.534000Z,6.88E-06,2021-02-24T18:21:37.633000Z,2021-02-24T18:21:37.633000Z
Mumbai,,,,0.027496981,2020-07-13T08:02:53.192000Z,2020-07-13T08:02:53.192000Z,0.120203018,2020-07-13T08:02:49.832000Z,2020-07-13T08:02:49.832000Z,2.22E-05,2019-05-05T10:59:24.487000Z,2019-05-05T10:59:24.487000Z
Mumbai,,,,0.038144141,2019-05-05T08:59:30.966000Z,2019-05-05T08:59:30.966000Z,0.122903354,2019-05-05T08:59:24.487000Z,2019-05-05T08:59:24.487000Z,2.05E-05,2019-08-03T11:11:37.378000Z,2019-08-03T11:11:37.378000Z
Mumbai,,,,0.037167039,2020-04-23T08:21:54.815000Z,2020-04-23T08:21:54.815000Z,0.123101667,2020-04-23T08:21:52.295000Z,2020-04-23T08:21:52.295000Z,0.000103489,2021-01-21T09:03:04.300000Z,2021-01-21T09:03:04.300000Z
Mumbai,,,,0.031576794,2019-09-02T08:09:03.919000Z,2019-09-02T08:09:03.919000Z,0.119741738,2019-08-03T09:11:37.378000Z,2019-08-03T09:11:37.378000Z,2.03E-05,2019-09-02T10:09:00.560000Z,2019-09-02T10:09:00.560000Z
Mumbai,,,,0.050116703,2021-02-10T09:27:58.411000Z,2021-02-10T09:27:58.411000Z,0.111154787,2021-01-21T09:03:04.300000Z,2021-01-21T09:03:04.300000Z,0.000155242,2021-02-10T09:27:55.892000Z,2021-02-10T09:27:55.892000Z
Mumbai,,,,0.028312838,2020-08-03T08:08:55.818000Z,2020-08-03T08:08:55.818000Z,0.119204119,2019-09-02T08:09:00.560000Z,2019-09-02T08:09:00.560000Z,2.52E-05,2020-08-03T10:08:53.299000Z,2020-08-03T10:08:53.299000Z
Mumbai,,,,0.029839721,2020-08-24T08:14:58.964000Z,2020-08-24T08:14:58.964000Z,0.127003551,2021-02-10T09:27:55.892000Z,2021-02-10T09:27:55.892000Z,1.30E-05,2020-08-24T10:14:56.444000Z,2020-08-24T10:14:56.444000Z
Mumbai,,,,0.028280981,2020-06-30T08:46:41.228000Z,2020-06-30T08:46:41.228000Z,0.122362226,2020-08-03T08:08:53.299000Z,2020-08-03T08:08:53.299000Z,1.89E-05,2019-06-15T09:50:21.514000Z,2019-06-15T09:50:21.514000Z
Mumbai,,,,0.03038417,2019-06-15T07:50:26.913000Z,2019-06-15T07:50:26.913000Z,0.121916384,2020-08-24T08:14:56.444000Z,2020-08-24T08:14:56.444000Z,2.65E-05,2020-08-28T10:39:56.033000Z,2020-08-28T10:39:56.033000Z
Mumbai,,,,0.031143535,2020-09-17T11:05:22.322000Z,2020-09-17T11:05:22.322000Z,0.123120263,2020-06-30T08:46:37.029000Z,2020-06-30T08:46:37.029000Z,3.31E-05,2021-05-08T09:56:31.099000Z,2021-05-08T09:56:31.099000Z
Mumbai,,,,0.055969503,2019-12-01T08:21:56.150000Z,2019-12-01T08:21:56.150000Z,0.119845077,2019-06-15T07:50:21.514000Z,2019-06-15T07:50:21.514000Z,7.75E-05,2020-11-04T10:05:34.016000Z,2020-11-04T10:05:34.016000Z
Mumbai,,,,0.042585205,2021-05-08T09:56:35.298000Z,2021-05-08T09:56:35.298000Z,0.121794574,2020-09-17T11:05:17.283000Z,2020-09-17T11:05:17.283000Z,8.93E-05,2021-03-10T09:02:58.944000Z,2021-03-10T09:02:58.944000Z
Mumbai,,,,0.047741193,2019-03-25T08:28:14.525000Z,2019-03-25T08:28:14.525000Z,0.119898528,2020-08-28T08:39:56.033000Z,2020-08-28T08:39:56.033000Z,2.10E-05,2020-07-15T11:05:28.496000Z,2020-07-15T11:05:28.496000Z
Mumbai,,,,0.02923063,2020-07-01T08:27:48.792000Z,2020-07-01T08:27:48.792000Z,0.107887864,2019-12-01T08:21:52.791000Z,2019-12-01T08:21:52.791000Z,2.03E-05,2019-07-02T11:11:33.148000Z,2019-07-02T11:11:33.148000Z
Mumbai,,,,0.030413112,2019-06-14T08:08:58.494000Z,2019-06-14T08:08:58.494000Z,0.12269222,2021-05-08T09:56:31.099000Z,2021-05-08T09:56:31.099000Z,5.97E-05,2019-10-23T10:53:08.365000Z,2019-10-23T10:53:08.365000Z
Mumbai,,,,0.048988074,2019-12-18T08:03:20.486000Z,2019-12-18T08:03:20.486000Z,0.122469582,2020-07-01T08:27:47.113000Z,2020-07-01T08:27:47.113000Z,1.97E-05,2019-09-17T10:27:46.168000Z,2019-09-17T10:27:46.168000Z
Mumbai,,,,0.0463036,2020-01-12T08:34:32.064000Z,2020-01-12T08:34:32.064000Z,0.12187352,2019-06-14T08:08:56.335000Z,2019-06-14T08:08:56.335000Z,8.95E-05,2020-01-31T08:38:38.695000Z,2020-01-31T08:38:38.695000Z
Mumbai,,,,0.0529055,2021-03-10T09:03:05.663000Z,2021-03-10T09:03:05.663000Z,0.124265864,2020-11-04T10:05:34.016000Z,2020-11-04T10:05:34.016000Z,8.27E-05,2021-02-21T09:21:40.370000Z,2021-02-21T09:21:40.370000Z
Mumbai,,,,0.055607893,2020-12-31T08:56:56.203000Z,2020-12-31T08:56:56.203000Z,0.12255381,2019-06-12T08:46:27.338000Z,2019-06-12T08:46:27.338000Z,0.000105133,2019-11-11T08:56:58.885000Z,2019-11-11T08:56:58.885000Z
Mumbai,,,,0.029628886,2019-09-17T08:27:49.527000Z,2019-09-17T08:27:49.527000Z,0.110747322,2019-12-18T08:03:17.127000Z,2019-12-18T08:03:17.127000Z,4.38E-05,2021-05-14T09:44:08.303000Z,2021-05-14T09:44:08.303000Z
Mumbai,,,,0.043306272,2020-01-31T07:38:45.414000Z,2020-01-31T07:38:45.414000Z,0.110786341,2020-01-12T08:34:28.705000Z,2020-01-12T08:34:28.705000Z,3.96E-05,2020-09-10T09:56:24.702000Z,2020-09-10T09:56:24.702000Z
Mumbai,,,,0.045864739,2021-04-15T10:27:45.489000Z,2021-04-15T10:27:45.489000Z,0.11519222,2021-03-10T09:02:58.944000Z,2021-03-10T09:02:58.944000Z,4.63E-05,2019-04-26T10:28:01.024000Z,2019-04-26T10:28:01.024000Z
Mumbai,,,,0.048130713,2020-10-21T10:27:44.894000Z,2020-10-21T10:27:44.894000Z,0.122225881,2020-07-15T09:05:28.496000Z,2020-07-15T09:05:28.496000Z,2.79E-05,2019-05-23T10:21:34.230000Z,2019-05-23T10:21:34.230000Z
Mumbai,,,,0.051684733,2021-02-21T09:21:44.569000Z,2021-02-21T09:21:44.569000Z,0.123380497,2019-07-02T09:11:33.148000Z,2019-07-02T09:11:33.148000Z,9.39E-05,2019-11-24T09:53:14.619000Z,2019-11-24T09:53:14.619000Z
Mumbai,,,,0.031515699,2020-09-08T10:33:45.897000Z,2020-09-08T10:33:45.897000Z,0.116515219,2019-10-23T08:53:05.845000Z,2019-10-23T08:53:05.845000Z,4.95E-05,2019-04-04T10:40:41.835000Z,2019-04-04T10:40:41.835000Z
Mumbai,,,,0.04133451,2019-11-11T07:57:06.444000Z,2019-11-11T07:57:06.444000Z,0.117000952,2019-09-17T08:27:46.168000Z,2019-09-17T08:27:46.168000Z,4.55E-05,2020-09-19T10:27:31.578000Z,2020-09-19T10:27:31.578000Z
Mumbai,,,,0.029812194,2020-09-05T09:50:20.162000Z,2020-09-05T09:50:20.162000Z,0.10511902,2020-01-31T07:38:38.695000Z,2020-01-31T07:38:38.695000Z,2.02E-05,2021-04-02T11:11:53.569000Z,2021-04-02T11:11:53.569000Z
Mumbai,,,,0.055148795,2021-03-14T09:27:53.703000Z,2021-03-14T09:27:53.703000Z,0.12591739,2021-04-15T10:27:43.810000Z,2021-04-15T10:27:43.810000Z,9.44E-05,2021-02-02T08:38:21.193000Z,2021-02-02T08:38:21.193000Z
Mumbai,,,,0.035313502,2021-05-14T09:44:18.382000Z,2021-05-14T09:44:18.382000Z,0.119936936,2020-10-21T10:27:42.375000Z,2020-10-21T10:27:42.375000Z,3.73E-05,2020-01-27T09:53:22.059000Z,2020-01-27T09:53:22.059000Z
Mumbai,,,,0.04565037,2020-11-16T09:40:25.858000Z,2020-11-16T09:40:25.858000Z,0.123149619,2021-02-21T09:21:40.370000Z,2021-02-21T09:21:40.370000Z,5.62E-05,2020-11-08T08:50:33.284000Z,2020-11-08T08:50:33.284000Z
Mumbai,,,,0.032746308,2020-09-10T09:56:28.062000Z,2020-09-10T09:56:28.062000Z,0.125791594,2020-09-08T10:33:43.378000Z,2020-09-08T10:33:43.378000Z,1.95E-05,2020-07-03T09:50:31.395000Z,2020-07-03T09:50:31.395000Z
Mumbai,,,,0.043475013,2019-04-26T08:28:03.183000Z,2019-04-26T08:28:03.183000Z,0.117635705,2019-11-11T07:56:58.885000Z,2019-11-11T07:56:58.885000Z,5.59E-05,2019-11-12T10:18:30.456000Z,2019-11-12T08:38:28.629000Z
Mumbai,,,,0.031430967,2019-05-23T08:21:36.390000Z,2019-05-23T08:21:36.390000Z,0.120332785,2020-09-05T09:50:12.603000Z,2020-09-05T09:50:12.603000Z,3.20E-05,2021-03-07T09:59:20.219000Z,2021-03-07T09:59:20.219000Z
Mumbai,,,,0.044117637,2020-02-08T08:28:16.833000Z,2020-02-08T08:28:16.833000Z,0.11597342,2021-03-14T09:27:52.023000Z,2021-03-14T09:27:52.023000Z,4.87E-05,2019-03-30T09:34:26.360000Z,2019-03-30T09:34:26.360000Z
Mumbai,,,,0.044251293,2019-11-24T08:53:18.818000Z,2019-11-24T08:53:18.818000Z,0.118345976,2020-08-15T07:44:04.475000Z,2020-08-15T07:44:04.475000Z,9.83E-05,2020-10-26T09:34:00.085000Z,2020-10-26T09:34:00.085000Z
Mumbai,,,,0.059767067,2021-01-07T10:05:48.642000Z,2021-01-07T10:05:48.642000Z,0.124199808,2021-05-14T09:44:08.303000Z,2021-05-14T09:44:08.303000Z,3.79E-05,2019-10-27T10:18:25.557000Z,2019-10-27T08:38:24.571000Z
Mumbai,,,,0.044624578,2020-02-09T08:09:36.110000Z,2020-02-09T08:09:36.110000Z,0.119125865,2020-11-16T09:40:22.499000Z,2020-11-16T09:40:22.499000Z,7.95E-05,2019-06-30T10:08:46.984000Z,2019-06-30T10:08:46.984000Z
Mumbai,,,,0.040952746,2019-04-04T08:40:45.074000Z,2019-04-04T08:40:45.074000Z,0.12199039,2020-09-10T09:56:24.702000Z,2020-09-10T09:56:24.702000Z,1.39E-05,2019-08-25T10:59:05.409000Z,2019-08-25T10:59:05.409000Z
Mumbai,,,,0.036237892,2019-06-09T08:02:50.689000Z,2019-06-09T08:02:50.689000Z,0.122091457,2019-04-26T08:28:01.024000Z,2019-04-26T08:28:01.024000Z,0.000188389,2019-12-05T09:46:58.311000Z,2019-12-05T09:46:58.311000Z
Mumbai,,,,0.034650218,2020-09-19T10:27:33.257000Z,2020-09-19T10:27:33.257000Z,0.12302877,2019-05-23T08:21:34.230000Z,2019-05-23T08:21:34.230000Z,1.88E-05,2020-07-22T10:33:54.283000Z,2020-07-22T10:33:54.283000Z
Mumbai,,,,0.029475357,2020-08-09T07:56:30.742000Z,2020-08-09T07:56:30.742000Z,0.123797238,2020-02-08T08:28:14.314000Z,2020-02-08T08:28:14.314000Z,0.000143521,2020-01-25T08:50:58.953000Z,2020-01-25T08:50:58.953000Z
Mumbai,,,,0.030632755,2019-09-21T08:52:58.134000Z,2019-09-21T08:52:58.134000Z,0.108760141,2019-11-24T08:53:14.619000Z,2019-11-24T08:53:14.619000Z,4.59E-05,2019-04-02T11:18:38.079000Z,2019-04-02T09:38:35.418000Z
Mumbai,,,,0.045533508,2020-01-27T08:53:27.098000Z,2020-01-27T08:53:27.098000Z,0.107280321,2021-01-07T10:05:43.603000Z,2021-01-07T10:05:43.603000Z,2.32E-05,2021-04-08T10:59:12.997000Z,2021-04-08T10:59:12.997000Z
Mumbai,,,,0.029934162,2020-07-10T08:59:15.276000Z,2020-07-10T08:59:15.276000Z,0.12059129,2020-02-09T08:09:32.751000Z,2020-02-09T08:09:32.751000Z,0.000118433,2021-02-04T09:40:29.079000Z,2021-02-04T09:40:29.079000Z
Mumbai,,,,0.037309743,2020-04-07T08:21:57.440000Z,2020-04-07T08:21:57.440000Z,0.129606962,2019-06-09T08:02:47.450000Z,2019-06-09T08:02:47.450000Z,3.87E-05,2019-04-20T10:40:35.467000Z,2019-04-20T10:40:35.467000Z
Mumbai,,,,0.043181058,2019-12-06T08:28:10.303000Z,2019-12-06T08:28:10.303000Z,0.120727099,2020-09-19T10:27:31.578000Z,2020-09-19T10:27:31.578000Z,5.39E-05,2020-01-02T09:21:57.548000Z,2020-01-02T09:21:57.548000Z
Mumbai,,,,0.049345162,2021-05-03T09:50:30.280000Z,2021-05-03T09:50:30.280000Z,0.121743552,2019-05-09T07:44:29.943000Z,2019-05-09T07:44:29.943000Z,2.64E-05,2020-06-06T09:56:51.820000Z,2020-06-06T09:56:51.820000Z
Mumbai,,,,0.044006869,2019-11-12T07:38:37.868000Z,2019-11-12T07:38:37.868000Z,0.123210423,2020-08-09T07:56:27.383000Z,2020-08-09T07:56:27.383000Z,1.76E-05,2020-07-14T09:44:17.914000Z,2020-07-14T09:44:17.914000Z
Mumbai,,,,0.043052077,2021-03-07T09:59:25.258000Z,2021-03-07T09:59:25.258000Z,0.122153789,2019-07-30T08:46:19.244000Z,2019-07-30T08:46:19.244000Z,2.85E-05,2019-07-29T11:05:15.299000Z,2019-07-29T11:05:15.299000Z
Mumbai,,,,0.055139586,2020-11-18T09:03:04.984000Z,2020-11-18T09:03:04.984000Z,0.122127257,2021-04-02T11:11:53.569000Z,2021-04-02T11:11:53.569000Z,6.79E-05,2020-11-23T09:09:10.922000Z,2020-11-23T09:09:10.922000Z
Mumbai,,,,0.041496109,2019-03-30T08:34:29.599000Z,2019-03-30T08:34:29.599000Z,0.118273906,2019-09-21T08:52:55.615000Z,2019-09-21T08:52:55.615000Z,2.70E-05,2019-09-23T10:15:19.250000Z,2019-09-23T10:15:19.250000Z
Mumbai,,,,0.03862758,2020-10-26T09:34:01.764000Z,2020-10-26T09:34:01.764000Z,0.111286573,2021-02-02T10:18:24.939000Z,2021-02-02T10:18:24.939000Z,6.22E-05,2020-03-18T08:57:08.264000Z,2020-03-18T08:57:08.264000Z
Mumbai,,,,0.038889352,2019-10-27T07:38:31.290000Z,2019-10-27T07:38:31.290000Z,0.112744868,2020-01-27T08:53:22.059000Z,2020-01-27T08:53:22.059000Z,3.95E-05,2019-03-31T10:15:42.460000Z,2019-03-31T10:15:42.460000Z
Mumbai,,,,0.035516359,2020-04-08T08:03:20.406000Z,2020-04-08T08:03:20.406000Z,0.121646717,2020-07-10T08:59:11.077000Z,2020-07-10T08:59:11.077000Z,2.78E-05,2019-09-08T09:56:39.911000Z,2019-09-08T09:56:39.911000Z
Mumbai,,,,0.029990245,2019-08-25T08:59:09.608000Z,2019-08-25T08:59:09.608000Z,0.122487567,2020-04-07T08:21:55.761000Z,2020-04-07T08:21:55.761000Z,0.000159739,2019-03-01T08:38:44.294000Z,2019-03-01T08:38:44.294000Z
Mumbai,,,,0.048999254,2019-12-05T08:47:06.710000Z,2019-12-05T08:47:06.710000Z,0.1207489,2020-11-08T08:50:33.284000Z,2020-11-08T08:50:33.284000Z,7.19E-05,2020-10-09T10:52:45.735000Z,2020-10-09T10:52:45.735000Z
Mumbai,,,,0.024649795,2020-07-22T08:34:01.002000Z,2020-07-22T08:34:01.002000Z,0.104478069,2019-12-06T08:28:08.624000Z,2019-12-06T08:28:08.624000Z,5.13E-05,2019-03-21T09:03:20.609000Z,2019-03-21T09:03:20.609000Z
Mumbai,,,,0.033940379,2019-05-22T08:40:24.437000Z,2019-05-22T08:40:24.437000Z,0.122534409,2020-07-03T07:50:31.395000Z,2020-07-03T07:50:31.395000Z,8.18E-05,2019-12-09T10:12:15.834000Z,2019-12-09T10:12:15.834000Z
Mumbai,,,,0.04475791,2020-01-25T07:51:06.512000Z,2020-01-25T07:51:06.512000Z,0.129192889,2021-05-03T09:50:22.721000Z,2021-05-03T09:50:22.721000Z,1.82E-05,2020-06-10T10:21:39.876000Z,2020-06-10T10:21:39.876000Z
Mumbai,,,,0.036284082,2019-04-02T07:38:40.817000Z,2019-04-02T07:38:40.817000Z,0.116853029,2019-11-12T09:18:30.456000Z,2019-11-12T07:38:28.629000Z,5.87E-05,2021-05-16T10:46:22.591000Z,2021-05-16T10:46:22.591000Z
Mumbai,,,,0.046500791,2021-04-08T10:59:18.036000Z,2021-04-08T10:59:18.036000Z,0.1237,2020-07-29T08:02:43.453000Z,2020-07-29T08:02:43.453000Z,0.000142478,2021-03-05T08:56:48.494000Z,2021-03-05T08:56:48.494000Z
Mumbai,,,,0.03931326,2020-11-14T08:38:24.504000Z,2020-11-14T08:38:24.504000Z,0.124672636,2019-08-07T07:56:28.652000Z,2019-08-07T07:56:28.652000Z,5.17E-05,2019-03-29T09:53:19.219000Z,2019-03-29T09:53:19.219000Z
Mumbai,,,,0.05051643,2021-02-04T09:40:32.438000Z,2021-02-04T09:40:32.438000Z,0.116231292,2021-03-07T09:59:20.219000Z,2021-03-07T09:59:20.219000Z,5.34E-05,2020-02-28T09:53:22.548000Z,2020-02-28T09:53:22.548000Z
Mumbai,,,,0.036969818,2019-04-20T08:40:38.706000Z,2019-04-20T08:40:38.706000Z,0.11690446,2020-11-18T09:02:58.265000Z,2020-11-18T09:02:58.265000Z,3.21E-05,2020-04-20T09:38:32.923000Z,2020-04-20T09:38:32.923000Z
Mumbai,,,,0.038922463,2020-01-02T08:22:00.907000Z,2020-01-02T08:22:00.907000Z,0.119301274,2020-10-26T09:34:00.085000Z,2020-10-26T09:34:00.085000Z,0.000102653,2021-01-09T09:27:56.660000Z,2021-01-09T09:27:56.660000Z
Mumbai,,,,0.026008716,2020-07-18T08:09:02.062000Z,2020-07-18T08:09:02.062000Z,0.104433104,2019-12-03T07:44:43.416000Z,2019-12-03T07:44:43.416000Z,0.000127131,2019-11-20T09:28:05.545000Z,2019-11-20T09:28:05.545000Z
Mumbai,,,,0.047749788,2019-02-17T08:03:32.448000Z,2019-02-17T08:03:32.448000Z,0.112998333,2019-10-27T09:18:25.557000Z,2019-10-27T07:38:24.571000Z,4.30E-05,2021-03-19T09:34:06.056000Z,2021-03-19T09:34:06.056000Z
Mumbai,,,,0.043039002,2019-04-16T08:15:38.946000Z,2019-04-16T08:15:38.946000Z,0.123897173,2019-06-30T08:08:46.984000Z,2019-06-30T08:08:46.984000Z,9.17E-05,2019-02-22T09:09:39.883000Z,2019-02-22T09:09:39.883000Z
Mumbai,,,,0.043521572,2020-10-25T09:52:57.219000Z,2020-10-25T09:52:57.219000Z,0.124291793,2020-04-08T08:03:17.047000Z,2020-04-08T08:03:17.047000Z,0.000113977,2019-11-23T10:12:13.070000Z,2019-11-23T10:12:13.070000Z
Mumbai,,,,0.027152903,2020-06-06T07:56:55.179000Z,2020-06-06T07:56:55.179000Z,0.126414821,2019-08-25T08:59:05.409000Z,2019-08-25T08:59:05.409000Z,0.000101519,2020-11-06T09:27:47.687000Z,2020-11-06T09:27:47.687000Z
Mumbai,,,,0.045516387,2020-10-30T09:59:16.830000Z,2020-10-30T09:59:16.830000Z,0.104143195,2019-12-05T08:46:58.311000Z,2019-12-05T08:46:58.311000Z,2.15E-05,2019-05-16T10:53:00.696000Z,2019-05-16T10:53:00.696000Z
Mumbai,,,,0.037491169,2019-04-10T08:28:09.315000Z,2019-04-10T08:28:09.315000Z,0.121323101,2020-07-22T08:33:54.283000Z,2020-07-22T08:33:54.283000Z,9.70E-05,2020-02-18T09:40:46.900000Z,2020-02-18T09:40:46.900000Z
Mumbai,,,,0.032324791,2019-05-27T08:46:40.206000Z,2019-05-27T08:46:40.206000Z,0.122335926,2019-05-22T08:40:21.198000Z,2019-05-22T08:40:21.198000Z,6.74E-05,2020-02-02T09:40:46.556000Z,2020-02-02T09:40:46.556000Z
Mumbai,,,,0.040377967,2020-05-11T07:44:44.412000Z,2020-05-11T07:44:44.412000Z,0.111057803,2020-01-25T07:50:58.953000Z,2020-01-25T07:50:58.953000Z,1.49E-05,2020-06-09T10:40:26.909000Z,2020-06-09T10:40:26.909000Z
Mumbai,,,,0.04478984,2020-11-23T09:09:14.281000Z,2020-11-23T09:09:14.281000Z,0.123976521,2021-04-08T10:59:12.997000Z,2021-04-08T10:59:12.997000Z,1.93E-05,2020-08-02T10:27:33.967000Z,2020-08-02T10:27:33.967000Z
Mumbai,,,,0.029048301,2019-08-20T08:52:53.204000Z,2019-08-20T08:52:53.204000Z,0.117674395,2020-11-14T10:18:17.093000Z,2020-11-14T08:38:15.265000Z,0.000125331,2021-01-11T08:50:42.111000Z,2021-01-11T08:50:42.111000Z
Mumbai,,,,0.05088301,2020-02-17T08:59:45.628000Z,2020-02-17T08:59:45.628000Z,0.12043722,2021-02-04T09:40:29.079000Z,2021-02-04T09:40:29.079000Z,2.46E-05,2019-06-29T10:27:27.929000Z,2019-06-29T10:27:27.929000Z
